datetime,open,high,low,close,volume,hourly
2023-12-01 00:00:00,0.009046,0.00905,0.009001,0.009038,2187678.0,0
2023-12-01 00:15:00,0.009038,0.009061,0.009018,0.009037,5295046.0,0
2023-12-01 00:30:00,0.009037,0.009136,0.009031,0.00913,7185922.0,0
2023-12-01 00:45:00,0.009129,0.00939,0.009108,0.009211,23355422.0,0
2023-12-01 01:00:00,0.009214,0.00941,0.009188,0.009334,26982752.0,1
2023-12-01 01:15:00,0.009334,0.00937,0.009255,0.00935,14489011.0,1
2023-12-01 01:30:00,0.009348,0.009355,0.009285,0.009285,8604864.0,1
2023-12-01 01:45:00,0.009289,0.009294,0.009228,0.00924,5057297.0,1
2023-12-01 02:00:00,0.009242,0.009315,0.009236,0.009312,5758133.0,2
2023-12-01 02:15:00,0.009315,0.009382,0.009282,0.009372,6264425.0,2
2023-12-01 02:30:00,0.009375,0.009378,0.009291,0.009367,12552529.0,2
2023-12-01 02:45:00,0.009363,0.009363,0.009306,0.009318,4966849.0,2
2023-12-01 03:00:00,0.009316,0.009366,0.009304,0.009342,5790439.0,3
2023-12-01 03:15:00,0.009344,0.009359,0.009309,0.009327,6679290.0,3
2023-12-01 03:30:00,0.009333,0.009362,0.009266,0.009285,5288532.0,3
2023-12-01 03:45:00,0.009284,0.0093,0.009228,0.009244,7419945.0,3
2023-12-01 04:00:00,0.009246,0.009279,0.009217,0.009226,5537826.0,4
2023-12-01 04:15:00,0.009226,0.009296,0.009226,0.009258,3017735.0,4
2023-12-01 04:30:00,0.009256,0.009317,0.009238,0.009294,4617282.0,4
2023-12-01 04:45:00,0.009295,0.009322,0.009276,0.009312,5121243.0,4
2023-12-01 05:00:00,0.009311,0.009322,0.009281,0.009322,3640168.0,5
2023-12-01 05:15:00,0.009321,0.009394,0.00932,0.009376,7421961.0,5
2023-12-01 05:30:00,0.009379,0.009456,0.00937,0.00943,16152108.0,5
2023-12-01 05:45:00,0.00943,0.00945,0.009388,0.009433,7812552.0,5
2023-12-01 06:00:00,0.009433,0.009527,0.009349,0.009489,18402190.0,6
2023-12-01 06:15:00,0.009494,0.009525,0.009419,0.009474,9283373.0,6
2023-12-01 06:30:00,0.009473,0.009499,0.009412,0.009419,7346826.0,6
2023-12-01 06:45:00,0.009417,0.009419,0.009353,0.009368,7061549.0,6
2023-12-01 07:00:00,0.00937,0.009434,0.009363,0.009416,3937936.0,7
2023-12-01 07:15:00,0.009411,0.009475,0.009408,0.009465,2261174.0,7
2023-12-01 07:30:00,0.009463,0.009544,0.009463,0.009542,12281819.0,7
2023-12-01 07:45:00,0.009542,0.009546,0.009488,0.009508,6487973.0,7
2023-12-01 08:00:00,0.009513,0.009529,0.009475,0.009511,6431416.0,8
2023-12-01 08:15:00,0.009511,0.009544,0.00937,0.009421,11115485.0,8
2023-12-01 08:30:00,0.009413,0.009418,0.009338,0.009338,19287277.0,8
2023-12-01 08:45:00,0.009337,0.009367,0.00929,0.009339,5523013.0,8
2023-12-01 09:00:00,0.00933,0.009457,0.009265,0.009324,9729209.0,9
2023-12-01 09:15:00,0.009325,0.009434,0.009322,0.009433,2674815.0,9
2023-12-01 09:30:00,0.009432,0.009445,0.009415,0.00944,3462741.0,9
2023-12-01 09:45:00,0.009442,0.009469,0.009422,0.009466,3184037.0,9
2023-12-01 10:00:00,0.009466,0.009473,0.009432,0.009438,2905535.0,10
2023-12-01 10:15:00,0.009437,0.009478,0.00942,0.009477,4647509.0,10
2023-12-01 10:30:00,0.009474,0.009546,0.00947,0.00953,5145962.0,10
2023-12-01 10:45:00,0.009529,0.009551,0.009483,0.009485,4633449.0,10
2023-12-01 11:00:00,0.009491,0.009505,0.009471,0.009502,2954443.0,11
