datetime,open,high,low,close,volume,hourly
2023-12-01 13:45:00,2094.72,2094.79,2090.24,2091.3,3209.4468,13
2023-12-01 14:00:00,2091.31,2092.27,2087.2,2090.38,3860.3145,14
2023-12-01 14:15:00,2090.38,2092.38,2090.12,2090.77,1611.3709,14
2023-12-01 14:30:00,2090.76,2093.09,2090.65,2091.77,1842.7302,14
2023-12-01 14:45:00,2091.78,2093.56,2090.1,2092.52,3018.7712,14
2023-12-01 15:00:00,2092.51,2107.26,2092.08,2102.9,9806.1422,15
2023-12-01 15:15:00,2102.91,2103.95,2099.26,2101.03,7752.0079,15
2023-12-01 15:30:00,2101.03,2101.27,2092.17,2093.07,6261.6474,15
2023-12-01 15:45:00,2093.08,2095.0,2089.6,2092.75,4339.5137,15
2023-12-01 16:00:00,2092.74,2098.24,2092.74,2096.71,2593.4858,16
2023-12-01 16:15:00,2096.71,2099.09,2092.45,2092.46,2880.3896,16
2023-12-01 16:30:00,2092.46,2095.13,2091.47,2094.91,1932.601,16
2023-12-01 16:45:00,2094.91,2097.47,2093.92,2094.09,2088.8076,16
2023-12-01 17:00:00,2094.1,2102.64,2094.09,2099.8,8221.3971,17
2023-12-01 17:15:00,2099.71,2110.87,2096.72,2098.78,13178.508,17
2023-12-01 17:30:00,2098.78,2100.74,2094.02,2097.58,5832.9411,17
2023-12-01 17:45:00,2097.58,2104.95,2097.14,2104.59,5481.9009,17
2023-12-01 18:00:00,2104.59,2105.66,2097.82,2097.95,6106.902,18
2023-12-01 18:15:00,2097.95,2099.09,2095.54,2099.08,3742.7394,18
2023-12-01 18:30:00,2099.09,2099.3,2092.0,2095.02,3375.873,18
2023-12-01 18:45:00,2095.02,2095.02,2089.27,2089.8,4853.8028,18
2023-12-01 19:00:00,2089.79,2091.91,2086.99,2088.14,4305.0129,19
2023-12-01 19:15:00,2088.15,2092.37,2087.04,2092.07,2476.5639,19
2023-12-01 19:30:00,2092.08,2095.8,2091.22,2091.22,3031.4767,19
2023-12-01 19:45:00,2091.22,2094.65,2090.89,2093.01,1395.8057,19
2023-12-01 20:00:00,2093.02,2094.79,2090.68,2090.69,2094.8,20
2023-12-01 20:15:00,2090.68,2091.78,2087.0,2091.35,3169.5726,20
2023-12-01 20:30:00,2091.35,2093.33,2087.18,2087.96,2543.5061,20
2023-12-01 20:45:00,2087.97,2090.26,2084.14,2087.36,3328.9879,20
2023-12-01 21:00:00,2087.35,2089.4,2085.88,2086.3,2076.7064,21
2023-12-01 21:15:00,2086.31,2091.06,2086.17,2089.89,1604.123,21
2023-12-01 21:30:00,2089.89,2090.76,2085.32,2087.68,1768.3992,21
2023-12-01 21:45:00,2087.67,2088.06,2077.58,2080.74,6665.0432,21
2023-12-01 22:00:00,2080.74,2082.85,2074.6,2075.93,4430.4301,22
2023-12-01 22:15:00,2075.93,2082.64,2074.69,2082.63,3227.3698,22
2023-12-01 22:30:00,2082.64,2083.15,2077.28,2080.08,3738.6749,22
2023-12-01 22:45:00,2080.08,2082.68,2074.99,2078.5,3619.7668,22
2023-12-01 23:00:00,2078.49,2082.88,2077.04,2077.04,3146.0864,23
2023-12-01 23:15:00,2077.04,2080.03,2071.0,2073.28,3664.9325,23
2023-12-01 23:30:00,2073.28,2078.96,2072.83,2078.55,2933.6069,23
2023-12-01 23:45:00,2078.55,2081.92,2078.54,2080.16,1893.2624,23
2023-12-02 00:00:00,2080.16,2084.2,2078.2,2084.14,4581.1269,0
2023-12-02 00:15:00,2084.14,2100.8,2082.13,2100.32,8040.2287,0
2023-12-02 00:30:00,2100.32,2109.24,2094.83,2100.56,12162.8163,0
2023-12-02 00:45:00,2100.55,2110.0,2095.58,2104.96,7265.5985,0
2023-12-02 01:00:00,2104.96,2108.04,2096.34,2096.92,5954.559,1
2023-12-02 01:15:00,2096.92,2099.18,2093.97,2096.09,3936.2297,1
2023-12-02 01:30:00,2096.09,2096.1,2088.6,2090.64,4938.3646,1
2023-12-02 01:45:00,2090.64,2095.91,2089.03,2094.48,2948.6275,1
2023-12-02 02:00:00,2094.49,2096.56,2091.53,2093.14,2494.5661,2
2023-12-02 02:15:00,2093.13,2098.76,2089.72,2091.43,3730.1052,2
2023-12-02 02:30:00,2091.43,2093.67,2088.0,2091.59,2892.0018,2
2023-12-02 02:45:00,2091.6,2094.02,2090.62,2090.64,2236.8885,2
2023-12-02 03:00:00,2090.64,2091.92,2088.2,2091.03,2419.5095,3
2023-12-02 03:15:00,2091.03,2091.99,2082.11,2083.29,4543.5793,3
2023-12-02 03:30:00,2083.29,2087.35,2081.0,2086.37,2101.4483,3
2023-12-02 03:45:00,2086.37,2091.25,2086.36,2090.2,1744.3136,3
2023-12-02 04:00:00,2090.2,2091.43,2088.15,2089.43,1788.2655,4
2023-12-02 04:15:00,2089.42,2091.39,2089.22,2090.33,1039.5792,4
2023-12-02 04:30:00,2090.34,2095.95,2090.22,2093.25,2017.471,4
2023-12-02 04:45:00,2093.25,2093.26,2090.33,2090.74,1836.4816,4
2023-12-02 05:00:00,2090.74,2093.33,2090.74,2092.79,1275.4584,5
2023-12-02 05:15:00,2092.8,2092.93,2090.54,2091.2,1155.9611,5
2023-12-02 05:30:00,2091.2,2093.7,2090.4,2092.86,989.6077,5
2023-12-02 05:45:00,2092.85,2095.79,2088.79,2090.65,2446.375,5
2023-12-02 06:00:00,2090.65,2092.18,2089.27,2091.51,1401.1075,6
2023-12-02 06:15:00,2091.5,2092.44,2091.09,2091.59,614.816,6
2023-12-02 06:30:00,2091.58,2091.59,2085.81,2086.34,1485.8442,6
2023-12-02 06:45:00,2086.34,2086.34,2082.44,2085.51,1002.4481,6
2023-12-02 07:00:00,2085.5,2086.32,2083.23,2086.04,1138.3604,7
2023-12-02 07:15:00,2086.04,2086.21,2084.46,2085.38,578.3855,7
2023-12-02 07:30:00,2085.39,2085.5,2083.3,2084.39,891.4967,7
2023-12-02 07:45:00,2084.4,2087.4,2083.6,2087.24,1185.2604,7
2023-12-02 08:00:00,2087.24,2088.73,2086.77,2087.55,1247.349,8
2023-12-02 08:15:00,2087.54,2089.26,2086.57,2087.05,1091.4613,8
2023-12-02 08:30:00,2087.05,2090.83,2086.25,2090.82,995.8387,8
2023-12-02 08:45:00,2090.82,2093.0,2090.66,2092.12,1336.7077,8
2023-12-02 09:00:00,2092.12,2093.88,2090.88,2093.31,1172.5249,9
2023-12-02 09:15:00,2093.32,2094.23,2092.65,2094.23,901.8302,9
2023-12-02 09:30:00,2094.22,2096.07,2093.7,2095.24,1293.826,9
2023-12-02 09:45:00,2095.23,2095.33,2092.0,2094.6,1623.5005,9
2023-12-02 10:00:00,2094.6,2097.0,2093.47,2095.45,1127.038,10
2023-12-02 10:15:00,2095.45,2095.46,2091.12,2093.35,1502.8494,10
2023-12-02 10:30:00,2093.34,2093.35,2088.05,2089.2,1701.4875,10
2023-12-02 10:45:00,2089.2,2092.16,2089.2,2091.52,987.5384,10
2023-12-02 11:00:00,2091.52,2092.2,2090.01,2091.26,784.0632,11
2023-12-02 11:15:00,2091.27,2095.0,2091.25,2093.1,1116.8006,11
2023-12-02 11:30:00,2093.09,2094.8,2092.68,2092.69,1008.9347,11
2023-12-02 11:45:00,2092.69,2095.1,2092.68,2092.93,1101.036,11
2023-12-02 12:00:00,2092.92,2092.93,2092.1,2092.11,737.1514,12
2023-12-02 12:15:00,2092.1,2094.4,2092.1,2094.4,679.4278,12
2023-12-02 12:30:00,2094.4,2095.56,2090.17,2091.73,1095.7856,12
2023-12-02 12:45:00,2091.73,2094.66,2091.72,2094.66,1061.0797,12
2023-12-02 13:00:00,2094.66,2095.14,2091.33,2093.72,1287.056,13
2023-12-02 13:15:00,2093.72,2095.36,2092.78,2094.91,856.0351,13
2023-12-02 13:30:00,2094.92,2096.14,2093.49,2096.13,898.7754,13
2023-12-02 13:45:00,2096.13,2096.14,2095.03,2095.06,627.5875,13
2023-12-02 14:00:00,2095.06,2099.0,2094.0,2098.99,1588.7459,14
2023-12-02 14:15:00,2099.0,2102.91,2096.7,2099.84,2204.5434,14
2023-12-02 14:30:00,2099.84,2100.79,2096.9,2098.69,1213.4134,14
2023-12-02 14:45:00,2098.68,2103.07,2098.68,2102.22,1176.1804,14
2023-12-02 15:00:00,2102.22,2106.63,2102.21,2103.25,3371.052,15
2023-12-02 15:15:00,2103.25,2103.61,2096.73,2097.2,1856.0535,15
2023-12-02 15:30:00,2097.2,2099.07,2096.55,2097.7,1190.7822,15
2023-12-02 15:45:00,2097.7,2098.89,2095.44,2095.99,1234.5076,15
2023-12-02 16:00:00,2095.98,2100.83,2095.98,2100.08,2337.0657,16
2023-12-02 16:15:00,2100.08,2100.98,2097.64,2100.97,2012.1661,16
2023-12-02 16:30:00,2100.98,2102.33,2100.52,2100.89,1832.5495,16
2023-12-02 16:45:00,2100.89,2102.34,2099.38,2099.39,1253.7936,16
2023-12-02 17:00:00,2099.39,2103.0,2099.0,2102.83,1500.9971,17
2023-12-02 17:15:00,2102.83,2105.45,2102.24,2103.19,2159.0886,17
2023-12-02 17:30:00,2103.18,2104.01,2101.21,2101.7,1566.6683,17
2023-12-02 17:45:00,2101.7,2104.44,2101.7,2103.15,1714.7406,17
2023-12-02 18:00:00,2103.15,2107.0,2102.86,2102.9,2006.4384,18
2023-12-02 18:15:00,2102.91,2106.57,2102.33,2103.23,1482.2126,18
2023-12-02 18:30:00,2103.23,2103.68,2099.8,2099.8,1521.8602,18
2023-12-02 18:45:00,2099.8,2103.12,2099.8,2101.79,1249.7648,18
2023-12-02 19:00:00,2101.78,2101.79,2099.27,2100.36,1502.0347,19
2023-12-02 19:15:00,2100.36,2100.92,2097.69,2098.25,1684.3751,19
2023-12-02 19:30:00,2098.24,2100.55,2097.06,2099.84,1182.7134,19
2023-12-02 19:45:00,2099.84,2101.0,2099.14,2099.15,936.7294,19
2023-12-02 20:00:00,2099.15,2099.66,2098.08,2098.87,1034.8883,20
2023-12-02 20:15:00,2098.86,2105.95,2098.86,2104.77,2218.9958,20
2023-12-02 20:30:00,2104.78,2105.43,2101.93,2102.4,1527.1036,20
2023-12-02 20:45:00,2102.41,2105.95,2102.4,2105.69,1197.5389,20
2023-12-02 21:00:00,2105.7,2108.45,2103.61,2104.0,2530.7225,21
2023-12-02 21:15:00,2104.0,2104.7,2102.34,2103.23,1233.7898,21
2023-12-02 21:30:00,2103.23,2105.82,2103.23,2103.58,1929.4351,21
2023-12-02 21:45:00,2103.58,2107.15,2103.51,2103.89,1919.0351,21
2023-12-02 22:00:00,2103.9,2109.12,2103.32,2103.77,3371.9578,22
2023-12-02 22:15:00,2103.76,2107.0,2103.73,2106.05,1654.8058,22
2023-12-02 22:30:00,2106.04,2106.4,2103.18,2103.59,2067.2743,22
2023-12-02 22:45:00,2103.6,2103.6,2093.39,2099.63,5723.3597,22
2023-12-02 23:00:00,2099.63,2102.71,2094.04,2099.96,3196.0355,23
2023-12-02 23:15:00,2099.96,2102.13,2098.53,2100.72,1817.1307,23
2023-12-02 23:30:00,2100.73,2104.56,2099.38,2100.05,2258.1462,23
2023-12-02 23:45:00,2100.04,2106.35,2100.04,2104.17,2754.793,23
2023-12-03 00:00:00,2104.18,2104.5,2101.04,2101.3,2418.3539,0
2023-12-03 00:15:00,2101.3,2102.28,2098.72,2101.25,1853.6123,0
2023-12-03 00:30:00,2101.25,2101.26,2097.46,2099.34,2028.3148,0
2023-12-03 00:45:00,2099.35,2099.6,2097.43,2099.25,1280.7886,0
2023-12-03 01:00:00,2099.25,2101.35,2098.4,2100.3,1095.549,1
2023-12-03 01:15:00,2100.29,2102.41,2100.29,2101.68,1571.026,1
2023-12-03 01:30:00,2101.68,2105.29,2101.67,2104.52,2802.2701,1
2023-12-03 01:45:00,2104.51,2106.16,2104.08,2105.76,1063.0418,1
2023-12-03 02:00:00,2105.76,2125.82,2104.6,2122.04,22117.2978,2
2023-12-03 02:15:00,2122.03,2128.2,2120.92,2126.04,6237.6851,2
2023-12-03 02:30:00,2126.04,2150.6,2126.04,2141.67,34371.1041,2
2023-12-03 02:45:00,2141.67,2151.29,2140.41,2147.75,12115.7848,2
2023-12-03 03:00:00,2147.76,2186.6,2147.75,2167.11,38193.1872,3
2023-12-03 03:15:00,2167.11,2168.79,2130.39,2153.63,24797.4033,3
2023-12-03 03:30:00,2153.63,2156.0,2146.76,2148.67,6461.3763,3
2023-12-03 03:45:00,2148.67,2158.8,2148.67,2158.77,4960.0115,3
2023-12-03 04:00:00,2158.76,2162.79,2153.31,2158.08,6850.8503,4
2023-12-03 04:15:00,2158.09,2161.68,2152.94,2158.78,4509.8112,4
2023-12-03 04:30:00,2158.78,2159.23,2153.76,2157.29,2982.8223,4
2023-12-03 04:45:00,2157.29,2160.57,2153.38,2157.75,3824.2352,4
2023-12-03 05:00:00,2157.75,2163.6,2154.68,2155.92,3935.7318,5
2023-12-03 05:15:00,2155.93,2158.77,2153.55,2157.41,2031.2123,5
2023-12-03 05:30:00,2157.42,2170.0,2157.41,2166.88,5192.2457,5
2023-12-03 05:45:00,2166.88,2175.8,2165.08,2168.53,6573.7484,5
2023-12-03 06:00:00,2168.53,2170.57,2155.0,2155.3,6114.8236,6
2023-12-03 06:15:00,2155.29,2162.75,2154.01,2162.59,2626.2852,6
2023-12-03 06:30:00,2162.58,2165.4,2156.85,2159.64,2334.9772,6
2023-12-03 06:45:00,2159.64,2160.81,2154.69,2157.89,1650.8799,6
2023-12-03 07:00:00,2157.89,2162.09,2156.92,2162.09,2227.4118,7
2023-12-03 07:15:00,2162.09,2163.65,2161.47,2162.21,1253.4726,7
2023-12-03 07:30:00,2162.2,2166.59,2161.21,2165.5,1828.6797,7
2023-12-03 07:45:00,2165.49,2165.9,2163.08,2164.74,1226.8098,7
2023-12-03 08:00:00,2164.75,2166.4,2162.5,2163.26,2348.8356,8
2023-12-03 08:15:00,2163.26,2165.19,2162.49,2163.61,1758.8827,8
2023-12-03 08:30:00,2163.6,2163.61,2157.35,2160.38,2191.3887,8
2023-12-03 08:45:00,2160.39,2167.83,2159.88,2166.36,3163.8408,8
2023-12-03 09:00:00,2166.36,2170.05,2164.93,2170.05,2268.4698,9
2023-12-03 09:15:00,2170.05,2171.82,2166.55,2166.73,2283.3302,9
2023-12-03 09:30:00,2166.72,2170.17,2166.27,2169.47,1854.1398,9
2023-12-03 09:45:00,2169.47,2169.53,2168.67,2169.41,1937.4743,9
2023-12-03 10:00:00,2169.41,2176.58,2169.41,2176.04,3852.082,10
2023-12-03 10:15:00,2176.04,2177.41,2166.91,2167.23,2822.7956,10
2023-12-03 10:30:00,2167.23,2171.36,2166.66,2171.31,2424.0999,10
2023-12-03 10:45:00,2171.3,2171.31,2163.36,2164.96,2752.3043,10
2023-12-03 11:00:00,2164.96,2166.19,2157.57,2157.79,3650.9768,11
2023-12-03 11:15:00,2157.8,2160.78,2157.15,2158.68,2995.2213,11
2023-12-03 11:30:00,2158.69,2159.41,2155.7,2157.02,1666.6273,11
2023-12-03 11:45:00,2157.03,2162.0,2156.07,2161.74,1734.2469,11
2023-12-03 12:00:00,2161.75,2162.88,2158.1,2162.12,2826.7314,12
2023-12-03 12:15:00,2162.13,2162.28,2157.94,2159.39,1829.102,12
2023-12-03 12:30:00,2159.38,2159.6,2155.58,2155.91,1772.3698,12
2023-12-03 12:45:00,2155.9,2157.93,2155.6,2156.26,1591.6846,12
2023-12-03 13:00:00,2156.27,2158.71,2153.43,2158.55,2120.9319,13
2023-12-03 13:15:00,2158.54,2161.17,2157.78,2160.63,1144.833,13
2023-12-03 13:30:00,2160.64,2161.8,2160.03,2161.23,1855.997,13
2023-12-03 13:45:00,2161.23,2161.34,2159.18,2160.71,1096.9246,13
2023-12-03 14:00:00,2160.7,2161.34,2157.97,2159.92,1040.9414,14
2023-12-03 14:15:00,2159.91,2160.63,2157.72,2159.14,1209.2481,14
2023-12-03 14:30:00,2159.13,2159.14,2154.46,2154.47,989.1898,14
2023-12-03 14:45:00,2154.46,2158.0,2152.92,2157.13,3102.2665,14
2023-12-03 15:00:00,2157.13,2158.46,2155.47,2156.86,2010.9231,15
2023-12-03 15:15:00,2156.86,2159.03,2155.49,2159.02,963.8249,15
2023-12-03 15:30:00,2159.03,2163.92,2159.02,2162.71,3329.0346,15
2023-12-03 15:45:00,2162.71,2165.44,2162.14,2164.73,1660.8525,15
2023-12-03 16:00:00,2164.72,2165.44,2161.2,2162.7,1612.2282,16
2023-12-03 16:15:00,2162.69,2165.25,2162.19,2165.25,1302.315,16
2023-12-03 16:30:00,2165.24,2165.36,2162.26,2163.5,1195.3928,16
2023-12-03 16:45:00,2163.49,2163.5,2160.34,2160.53,1441.0446,16
2023-12-03 17:00:00,2160.52,2164.24,2160.01,2163.79,1077.8224,17
2023-12-03 17:15:00,2163.79,2164.65,2162.8,2162.81,1246.421,17
2023-12-03 17:30:00,2162.81,2165.53,2161.4,2164.69,1371.4352,17
2023-12-03 17:45:00,2164.69,2167.8,2163.09,2166.2,1495.7515,17
2023-12-03 18:00:00,2166.19,2167.08,2163.48,2164.35,1159.4706,18
2023-12-03 18:15:00,2164.34,2166.7,2161.06,2166.36,1473.8667,18
2023-12-03 18:30:00,2166.36,2168.42,2164.61,2167.21,2668.0538,18
2023-12-03 18:45:00,2167.2,2168.2,2165.72,2166.79,1554.9018,18
2023-12-03 19:00:00,2166.78,2167.01,2164.01,2164.01,1659.1767,19
2023-12-03 19:15:00,2164.02,2164.89,2156.47,2158.54,3632.0947,19
2023-12-03 19:30:00,2158.55,2161.25,2158.1,2160.36,1692.9696,19
2023-12-03 19:45:00,2160.35,2160.43,2157.83,2159.31,1171.4999,19
2023-12-03 20:00:00,2159.3,2159.32,2154.37,2158.34,3132.9093,20
2023-12-03 20:15:00,2158.34,2158.94,2156.63,2158.23,2018.4582,20
2023-12-03 20:30:00,2158.24,2158.87,2156.55,2157.64,1458.7247,20
2023-12-03 20:45:00,2157.63,2158.0,2149.0,2152.97,6419.1842,20
2023-12-03 21:00:00,2152.98,2163.44,2151.27,2161.35,4457.907,21
2023-12-03 21:15:00,2161.35,2163.64,2158.96,2162.73,1801.7135,21
2023-12-03 21:30:00,2162.73,2164.46,2159.2,2160.18,1728.5891,21
2023-12-03 21:45:00,2160.19,2165.71,2157.15,2161.68,3629.5447,21
2023-12-03 22:00:00,2161.68,2162.85,2153.34,2157.36,3204.8883,22
2023-12-03 22:15:00,2157.36,2158.88,2152.31,2157.43,2991.6332,22
2023-12-03 22:30:00,2157.44,2162.23,2155.64,2156.98,2161.6497,22
2023-12-03 22:45:00,2156.98,2158.52,2151.87,2151.88,2246.8645,22
2023-12-03 23:00:00,2151.89,2156.23,2151.83,2154.05,1630.0921,23
2023-12-03 23:15:00,2154.05,2155.45,2151.27,2155.18,2462.7697,23
2023-12-03 23:30:00,2155.18,2161.23,2155.16,2159.48,1700.4054,23
2023-12-03 23:45:00,2159.47,2163.23,2158.72,2160.48,2649.4667,23
2023-12-04 00:00:00,2160.48,2161.35,2155.6,2157.13,2871.2448,0
2023-12-04 00:15:00,2157.12,2162.41,2156.55,2162.41,1322.8248,0
2023-12-04 00:30:00,2162.4,2162.66,2159.81,2162.26,1452.7409,0
2023-12-04 00:45:00,2162.26,2167.23,2159.22,2159.64,3869.8178,0
2023-12-04 01:00:00,2159.64,2160.47,2155.43,2155.43,4026.1776,1
2023-12-04 01:15:00,2155.43,2155.74,2150.46,2151.54,2691.1882,1
2023-12-04 01:30:00,2151.55,2155.41,2151.33,2151.81,1882.4158,1
2023-12-04 01:45:00,2151.8,2155.08,2151.27,2153.88,1640.4018,1
2023-12-04 02:00:00,2153.88,2159.35,2153.17,2159.34,1211.4819,2
2023-12-04 02:15:00,2159.37,2160.84,2158.27,2160.72,939.5146,2
2023-12-04 02:30:00,2160.72,2162.37,2159.3,2162.0,854.2235,2
2023-12-04 02:45:00,2161.99,2163.75,2160.53,2161.26,1166.1497,2
2023-12-04 03:00:00,2161.26,2163.2,2161.15,2162.64,995.7537,3
2023-12-04 03:15:00,2162.64,2165.6,2157.53,2165.59,2298.6974,3
2023-12-04 03:30:00,2165.6,2168.84,2164.99,2167.43,1787.6126,3
2023-12-04 03:45:00,2167.44,2167.78,2164.23,2167.57,1203.7423,3
2023-12-04 04:00:00,2167.57,2173.21,2167.53,2168.02,3618.574,4
2023-12-04 04:15:00,2168.03,2168.65,2166.36,2167.11,1245.1339,4
2023-12-04 04:30:00,2167.1,2169.68,2165.16,2165.69,1031.6555,4
2023-12-04 04:45:00,2165.69,2169.39,2165.36,2167.86,753.5459,4
2023-12-04 05:00:00,2167.86,2171.53,2167.86,2170.21,1272.0835,5
2023-12-04 05:15:00,2170.21,2173.7,2169.0,2171.99,1410.8946,5
2023-12-04 05:30:00,2171.99,2175.7,2171.99,2174.99,1814.0487,5
2023-12-04 05:45:00,2174.99,2185.0,2174.79,2183.13,5723.5102,5
2023-12-04 06:00:00,2183.13,2198.0,2182.0,2196.21,10794.1092,6
2023-12-04 06:15:00,2196.21,2215.99,2189.5,2201.27,24013.094,6
2023-12-04 06:30:00,2201.28,2217.27,2196.71,2197.88,11941.1128,6
2023-12-04 06:45:00,2197.89,2206.79,2197.1,2204.97,3857.5195,6
2023-12-04 07:00:00,2204.98,2208.34,2200.11,2203.17,4554.131,7
2023-12-04 07:15:00,2203.16,2204.52,2184.47,2186.73,8939.0645,7
2023-12-04 07:30:00,2186.73,2193.34,2181.57,2192.02,5861.7251,7
2023-12-04 07:45:00,2192.01,2195.04,2190.18,2192.95,3136.1078,7
2023-12-04 08:00:00,2192.96,2197.41,2191.0,2196.43,4962.4951,8
2023-12-04 08:15:00,2196.43,2199.73,2194.6,2197.39,3126.0307,8
2023-12-04 08:30:00,2197.4,2207.25,2197.39,2202.01,4397.5845,8
2023-12-04 08:45:00,2202.0,2211.09,2200.69,2210.33,4617.7348,8
2023-12-04 09:00:00,2210.33,2211.42,2205.82,2210.08,3798.2577,9
2023-12-04 09:15:00,2210.08,2225.7,2208.67,2217.67,13636.5602,9
2023-12-04 09:30:00,2217.66,2224.3,2211.96,2220.94,6511.8361,9
2023-12-04 09:45:00,2220.94,2228.59,2213.0,2213.84,6407.6196,9
2023-12-04 10:00:00,2213.84,2215.11,2209.41,2211.09,3445.9514,10
2023-12-04 10:15:00,2211.09,2211.4,2204.01,2210.4,5539.2914,10
2023-12-04 10:30:00,2210.4,2212.7,2208.0,2210.89,3753.1324,10
2023-12-04 10:45:00,2210.88,2213.78,2210.88,2212.36,2692.1326,10
2023-12-04 11:00:00,2212.37,2216.97,2211.64,2215.78,4542.5423,11
2023-12-04 11:15:00,2215.77,2218.77,2213.0,2218.46,2944.0257,11
2023-12-04 11:30:00,2218.46,2218.72,2212.0,2213.51,5606.4336,11
2023-12-04 11:45:00,2213.51,2213.73,2210.5,2210.51,3603.6844,11
2023-12-04 12:00:00,2210.5,2222.37,2210.35,2221.24,8969.5334,12
2023-12-04 12:15:00,2221.23,2221.89,2216.22,2217.89,4245.1241,12
2023-12-04 12:30:00,2217.88,2225.26,2214.52,2225.0,6769.4976,12
2023-12-04 12:45:00,2225.01,2225.87,2222.49,2224.88,6304.6267,12
2023-12-04 13:00:00,2224.88,2248.79,2220.02,2241.31,17533.1144,13
